Date,Store,Field,Value
20260802,5169: Columbus OH,Tender: Discover,19.06
20260802,5169: Columbus OH,Tender: Debit,733.31
20260802,5169: Columbus OH,Tender: American Express,
20260802,5169: Columbus OH,Tender: Gift Card,
20260802,5169: Columbus OH,Tender: Cash,934.39
20260802,5169: Columbus OH,Credit Tips Paid,563.76
20260802,5169: Columbus OH,Cash Paid Outs - Non Adjusting,164.18
20260802,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260802,5169: Columbus OH,Online Gross Sales,169.80
20260802,7401: Youngstown OH,Net Sales,5983.48
20260802,7401: Youngstown OH,Total Sales Tax,248.78
20260802,7401: Youngstown OH,Total Discounts,171.37
20260802,7401: Youngstown OH,Major Category: Gift Card,
20260802,7401: Youngstown OH,Tender: Door Dash,1079.46
20260802,7401: Youngstown OH,Tender: Doordash Banda Burrito,72.31
20260802,7401: Youngstown OH,Tender: Doordash VRB,
20260802,7401: Youngstown OH,Tender: Doordash VRM,189.65
20260802,7401: Youngstown OH,Tender: Doordash Nathans,93.12
20260802,7401: Youngstown OH,Credit Tips Received,307.25
20260802,7401: Youngstown OH,Tender: Uber Eats,139.23
20260802,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260802,7401: Youngstown OH,Tender: Uber Eats VR,
20260802,7401: Youngstown OH,Tender: Uber Eats VRM,
20260802,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260802,7401: Youngstown OH,Tender: Grub Hub,42.75
20260802,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260802,7401: Youngstown OH,Tender: Grubhub VRB,
20260802,7401: Youngstown OH,Tender: Grubhub VRM,
20260802,7401: Youngstown OH,Tender: QR Pay,
20260802,7401: Youngstown OH,Tender: Online,283.76
20260802,7401: Youngstown OH,Tender: Master Card,931.66
20260802,7401: Youngstown OH,Tender: Visa,1275.24
20260802,7401: Youngstown OH,Tender: Discover,58.45
20260802,7401: Youngstown OH,Tender: Debit,866.03
20260802,7401: Youngstown OH,Tender: American Express,
20260802,7401: Youngstown OH,Tender: Gift Card,
20260802,7401: Youngstown OH,Tender: Cash,1507.85
20260802,7401: Youngstown OH,Credit Tips Paid,309.73
20260802,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260802,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260802,7401: Youngstown OH,Online Gross Sales,290.99
20260802,9690: Marietta OH,Net Sales,3382.64
20260802,9690: Marietta OH,Total Sales Tax,205.91
20260802,9690: Marietta OH,Total Discounts,77.03
20260802,9690: Marietta OH,Major Category: Gift Card,
20260802,9690: Marietta OH,Tender: Door Dash,197.98
20260802,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260802,9690: Marietta OH,Tender: Doordash VRB,157.91
20260802,9690: Marietta OH,Tender: Doordash VRM,
20260802,9690: Marietta OH,Tender: Doordash Nathans,
20260802,9690: Marietta OH,Credit Tips Received,291.11
20260802,9690: Marietta OH,Tender: Uber Eats,
20260802,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260802,9690: Marietta OH,Tender: Uber Eats VR,
20260802,9690: Marietta OH,Tender: Uber Eats VRM,
20260802,9690: Marietta OH,Tender: Uber Eats Nathans,
20260802,9690: Marietta OH,Tender: Grub Hub,
20260802,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260802,9690: Marietta OH,Tender: Grubhub VRB,
20260802,9690: Marietta OH,Tender: Grubhub VRM,
20260802,9690: Marietta OH,Tender: QR Pay,186.67
20260802,9690: Marietta OH,Tender: Online,59.82
20260802,9690: Marietta OH,Tender: Master Card,287.21
20260802,9690: Marietta OH,Tender: Visa,673.88
20260802,9690: Marietta OH,Tender: Discover,99.07
20260802,9690: Marietta OH,Tender: Debit,1236.78
20260802,9690: Marietta OH,Tender: American Express,15.00
20260802,9690: Marietta OH,Tender: Gift Card,48.60
20260802,9690: Marietta OH,Tender: Cash,916.74
20260802,9690: Marietta OH,Credit Tips Paid,291.11
20260802,9690: Marietta OH,Cash Paid Outs - Non Adjusting,
20260802,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260802,9690: Marietta OH,Online Gross Sales,
20260802,9697: Findlay OH,Net Sales,5871.93
20260802,9697: Findlay OH,Total Sales Tax,350.04
20260802,9697: Findlay OH,Total Discounts,149.94
20260802,9697: Findlay OH,Major Category: Gift Card,
20260802,9697: Findlay OH,Tender: Door Dash,450.81
20260802,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260802,9697: Findlay OH,Tender: Doordash VRB,36.76
20260802,9697: Findlay OH,Tender: Doordash VRM,94.01
20260802,9697: Findlay OH,Tender: Doordash Nathans,
20260802,9697: Findlay OH,Credit Tips Received,562.08
20260802,9697: Findlay OH,Tender: Uber Eats,
20260802,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260802,9697: Findlay OH,Tender: Uber Eats VR,
20260802,9697: Findlay OH,Tender: Uber Eats VRM,
20260802,9697: Findlay OH,Tender: Uber Eats Nathans,
20260802,9697: Findlay OH,Tender: Grub Hub,26.27
20260802,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260802,9697: Findlay OH,Tender: Grubhub VRB,
20260802,9697: Findlay OH,Tender: Grubhub VRM,
20260802,9697: Findlay OH,Tender: QR Pay,485.25
20260802,9697: Findlay OH,Tender: Online,209.12
20260802,9697: Findlay OH,Tender: Master Card,825.88
20260802,9697: Findlay OH,Tender: Visa,1133.33
20260802,9697: Findlay OH,Tender: Discover,141.39
20260802,9697: Findlay OH,Tender: Debit,1655.39
20260802,9697: Findlay OH,Tender: American Express,116.29
20260802,9697: Findlay OH,Tender: Gift Card,
20260802,9697: Findlay OH,Tender: Cash,1609.55
20260802,9697: Findlay OH,Credit Tips Paid,553.92
20260802,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260802,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260802,9697: Findlay OH,Online Gross Sales,
20260803,5164: Berkshire OH,Net Sales,2913.03
20260803,5164: Berkshire OH,Total Sales Tax,184.38
20260803,5164: Berkshire OH,Total Discounts,59.14
20260803,5164: Berkshire OH,Major Category: Gift Card,
20260803,5164: Berkshire OH,Tender: Door Dash,51.86
20260803,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260803,5164: Berkshire OH,Tender: Doordash VRB,55.94
20260803,5164: Berkshire OH,Tender: Doordash VRM,
20260803,5164: Berkshire OH,Tender: Doordash Nathans,
20260803,5164: Berkshire OH,Credit Tips Received,310.69
20260803,5164: Berkshire OH,Tender: Uber Eats,47.21
20260803,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260803,5164: Berkshire OH,Tender: Uber Eats VR,
20260803,5164: Berkshire OH,Tender: Uber Eats VRM,
20260803,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260803,5164: Berkshire OH,Tender: Grub Hub,
20260803,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260803,5164: Berkshire OH,Tender: Grubhub VRB,
20260803,5164: Berkshire OH,Tender: Grubhub VRM,
20260803,5164: Berkshire OH,Tender: QR Pay,
20260803,5164: Berkshire OH,Tender: Online,56.04
20260803,5164: Berkshire OH,Tender: Master Card,620.94
20260803,5164: Berkshire OH,Tender: Visa,1258.06
20260803,5164: Berkshire OH,Tender: Discover,66.91
20260803,5164: Berkshire OH,Tender: Debit,447.95
20260803,5164: Berkshire OH,Tender: American Express,
20260803,5164: Berkshire OH,Tender: Gift Card,7.53
20260803,5164: Berkshire OH,Tender: Cash,795.66
20260803,5164: Berkshire OH,Credit Tips Paid,305.92
20260803,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,2.50
20260803,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260803,5164: Berkshire OH,Online Gross Sales,55.31
20260803,5165: Perrysburg OH,Net Sales,2907.68
20260803,5165: Perrysburg OH,Total Sales Tax,150.96
20260803,5165: Perrysburg OH,Total Discounts,114.69
20260803,5165: Perrysburg OH,Major Category: Gift Card,
20260803,5165: Perrysburg OH,Tender: Door Dash,46.86
20260803,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260803,5165: Perrysburg OH,Tender: Doordash VRB,
20260803,5165: Perrysburg OH,Tender: Doordash VRM,
20260803,5165: Perrysburg OH,Tender: Doordash Nathans,
20260803,5165: Perrysburg OH,Credit Tips Received,334.56
20260803,5165: Perrysburg OH,Tender: Uber Eats,35.15
20260803,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260803,5165: Perrysburg OH,Tender: Uber Eats VR,
20260803,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260803,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260803,5165: Perrysburg OH,Tender: Grub Hub,
20260803,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260803,5165: Perrysburg OH,Tender: Grubhub VRB,
20260803,5165: Perrysburg OH,Tender: Grubhub VRM,
20260803,5165: Perrysburg OH,Tender: QR Pay,
20260803,5165: Perrysburg OH,Tender: Online,150.93
20260803,5165: Perrysburg OH,Tender: Master Card,767.89
20260803,5165: Perrysburg OH,Tender: Visa,1158.88
20260803,5165: Perrysburg OH,Tender: Discover,32.96
20260803,5165: Perrysburg OH,Tender: Debit,257.48
20260803,5165: Perrysburg OH,Tender: American Express,174.08
20260803,5165: Perrysburg OH,Tender: Gift Card,
20260803,5165: Perrysburg OH,Tender: Cash,768.97
20260803,5165: Perrysburg OH,Credit Tips Paid,442.91
20260803,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260803,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260803,5165: Perrysburg OH,Online Gross Sales,135.74
20260803,5166: Jeffersonville OH,Net Sales,2381.11
20260803,5166: Jeffersonville OH,Total Sales Tax,139.76
20260803,5166: Jeffersonville OH,Total Discounts,66.56
20260803,5166: Jeffersonville OH,Major Category: Gift Card,
20260803,5166: Jeffersonville OH,Tender: Door Dash,85.83
20260803,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260803,5166: Jeffersonville OH,Tender: Doordash VRB,14.78
20260803,5166: Jeffersonville OH,Tender: Doordash VRM,
20260803,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260803,5166: Jeffersonville OH,Credit Tips Received,282.65
20260803,5166: Jeffersonville OH,Tender: Uber Eats,
20260803,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260803,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260803,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260803,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260803,5166: Jeffersonville OH,Tender: Grub Hub,
20260803,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260803,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260803,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260803,5166: Jeffersonville OH,Tender: QR Pay,
20260803,5166: Jeffersonville OH,Tender: Online,95.00
20260803,5166: Jeffersonville OH,Tender: Master Card,438.72
20260803,5166: Jeffersonville OH,Tender: Visa,1197.56
20260803,5166: Jeffersonville OH,Tender: Discover,61.06
20260803,5166: Jeffersonville OH,Tender: Debit,300.53
20260803,5166: Jeffersonville OH,Tender: American Express,129.50
20260803,5166: Jeffersonville OH,Tender: Gift Card,
20260803,5166: Jeffersonville OH,Tender: Cash,480.54
20260803,5166: Jeffersonville OH,Credit Tips Paid,288.80
20260803,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260803,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260803,5166: Jeffersonville OH,Online Gross Sales,92.08
20260803,5167: Elizabethtown KY,Net Sales,2616.47
20260803,5167: Elizabethtown KY,Total Sales Tax,212.48
20260803,5167: Elizabethtown KY,Total Discounts,151.73
20260803,5167: Elizabethtown KY,Major Category: Gift Card,
20260803,5167: Elizabethtown KY,Tender: Door Dash,212.27
20260803,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260803,5167: Elizabethtown KY,Tender: Doordash VRB,18.05
20260803,5167: Elizabethtown KY,Tender: Doordash VRM,93.80
20260803,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260803,5167: Elizabethtown KY,Credit Tips Received,241.34
20260803,5167: Elizabethtown KY,Tender: Uber Eats,23.11
20260803,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260803,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260803,5167: Elizabethtown KY,Tender: Uber Eats VRM,20.63
20260803,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260803,5167: Elizabethtown KY,Tender: Grub Hub,41.59
20260803,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260803,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260803,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260803,5167: Elizabethtown KY,Tender: QR Pay,
20260803,5167: Elizabethtown KY,Tender: Online,2.00
20260803,5167: Elizabethtown KY,Tender: Master Card,650.70
20260803,5167: Elizabethtown KY,Tender: Visa,841.57
20260803,5167: Elizabethtown KY,Tender: Discover,33.29
20260803,5167: Elizabethtown KY,Tender: Debit,397.68
20260803,5167: Elizabethtown KY,Tender: American Express,
20260803,5167: Elizabethtown KY,Tender: Gift Card,25.46
20260803,5167: Elizabethtown KY,Tender: Cash,710.14
20260803,5167: Elizabethtown KY,Credit Tips Paid,243.34
20260803,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260803,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260803,5167: Elizabethtown KY,Online Gross Sales,11.68
20260803,5168: Catlettsburg KY,Net Sales,2124.89
20260803,5168: Catlettsburg KY,Total Sales Tax,127.54
20260803,5168: Catlettsburg KY,Total Discounts,19.34
20260803,5168: Catlettsburg KY,Major Category: Gift Card,
20260803,5168: Catlettsburg KY,Tender: Door Dash,25.74
20260803,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260803,5168: Catlettsburg KY,Tender: Doordash VRB,
20260803,5168: Catlettsburg KY,Tender: Doordash VRM,
20260803,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260803,5168: Catlettsburg KY,Credit Tips Received,235.77
20260803,5168: Catlettsburg KY,Tender: Uber Eats,
20260803,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260803,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260803,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260803,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260803,5168: Catlettsburg KY,Tender: Grub Hub,
20260803,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260803,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260803,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260803,5168: Catlettsburg KY,Tender: QR Pay,
20260803,5168: Catlettsburg KY,Tender: Online,115.38
20260803,5168: Catlettsburg KY,Tender: Master Card,386.29
20260803,5168: Catlettsburg KY,Tender: Visa,1048.00
20260803,5168: Catlettsburg KY,Tender: Discover,30.24
20260803,5168: Catlettsburg KY,Tender: Debit,352.09
20260803,5168: Catlettsburg KY,Tender: American Express,
20260803,5168: Catlettsburg KY,Tender: Gift Card,
20260803,5168: Catlettsburg KY,Tender: Cash,530.46
20260803,5168: Catlettsburg KY,Credit Tips Paid,202.79
20260803,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,
20260803,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260803,5168: Catlettsburg KY,Online Gross Sales,95.88
20260803,5169: Columbus OH,Net Sales,3338.34
20260803,5169: Columbus OH,Total Sales Tax,168.23
20260803,5169: Columbus OH,Total Discounts,57.00
20260803,5169: Columbus OH,Major Category: Gift Card,
20260803,5169: Columbus OH,Tender: Door Dash,418.41
20260803,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260803,5169: Columbus OH,Tender: Doordash VRB,96.86
20260803,5169: Columbus OH,Tender: Doordash VRM,273.00
20260803,5169: Columbus OH,Tender: Doordash Nathans,
20260803,5169: Columbus OH,Credit Tips Received,215.92
20260803,5169: Columbus OH,Tender: Uber Eats,107.86
20260803,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260803,5169: Columbus OH,Tender: Uber Eats VR,66.13
20260803,5169: Columbus OH,Tender: Uber Eats VRM,
20260803,5169: Columbus OH,Tender: Uber Eats Nathans,
20260803,5169: Columbus OH,Tender: Grub Hub,24.16
20260803,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260803,5169: Columbus OH,Tender: Grubhub VRB,
20260803,5169: Columbus OH,Tender: Grubhub VRM,
20260803,5169: Columbus OH,Tender: QR Pay,
20260803,5169: Columbus OH,Tender: Online,90.28
20260803,5169: Columbus OH,Tender: Master Card,356.17
20260803,5169: Columbus OH,Tender: Visa,1005.51
20260803,5169: Columbus OH,Tender: Discover,51.66
20260803,5169: Columbus OH,Tender: Debit,397.03
20260803,5169: Columbus OH,Tender: American Express,100.04
20260803,5169: Columbus OH,Tender: Gift Card,32.30
20260803,5169: Columbus OH,Tender: Cash,703.08
20260803,5169: Columbus OH,Credit Tips Paid,232.47
20260803,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260803,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260803,5169: Columbus OH,Online Gross Sales,90.28
20260803,7401: Youngstown OH,Net Sales,3468.07
20260803,7401: Youngstown OH,Total Sales Tax,147.00
20260803,7401: Youngstown OH,Total Discounts,132.70
20260803,7401: Youngstown OH,Major Category: Gift Card,
20260803,7401: Youngstown OH,Tender: Door Dash,357.33
20260803,7401: Youngstown OH,Tender: Doordash Banda Burrito,15.39
20260803,7401: Youngstown OH,Tender: Doordash VRB,
20260803,7401: Youngstown OH,Tender: Doordash VRM,123.90
20260803,7401: Youngstown OH,Tender: Doordash Nathans,71.91
20260803,7401: Youngstown OH,Credit Tips Received,259.55
20260803,7401: Youngstown OH,Tender: Uber Eats,42.31
20260803,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260803,7401: Youngstown OH,Tender: Uber Eats VR,
20260803,7401: Youngstown OH,Tender: Uber Eats VRM,32.08
20260803,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260803,7401: Youngstown OH,Tender: Grub Hub,22.99
20260803,7401: Youngstown OH,Tender: Grubhub Banda Burrito,
20260803,7401: Youngstown OH,Tender: Grubhub VRB,
20260803,7401: Youngstown OH,Tender: Grubhub VRM,17.39
20260803,7401: Youngstown OH,Tender: QR Pay,
20260803,7401: Youngstown OH,Tender: Online,261.09
20260803,7401: Youngstown OH,Tender: Master Card,530.82
20260803,7401: Youngstown OH,Tender: Visa,784.21
20260803,7401: Youngstown OH,Tender: Discover,137.97
20260803,7401: Youngstown OH,Tender: Debit,739.46
20260803,7401: Youngstown OH,Tender: American Express,34.59
20260803,7401: Youngstown OH,Tender: Gift Card,
20260803,7401: Youngstown OH,Tender: Cash,703.18
20260803,7401: Youngstown OH,Credit Tips Paid,259.55
20260803,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260803,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260803,7401: Youngstown OH,Online Gross Sales,249.47
20260803,9690: Marietta OH,Net Sales,1679.15
20260803,9690: Marietta OH,Total Sales Tax,94.29
20260803,9690: Marietta OH,Total Discounts,100.41
20260803,9690: Marietta OH,Major Category: Gift Card,
20260803,9690: Marietta OH,Tender: Door Dash,87.52
20260803,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260803,9690: Marietta OH,Tender: Doordash VRB,63.94
20260803,9690: Marietta OH,Tender: Doordash VRM,
20260803,9690: Marietta OH,Tender: Doordash Nathans,
20260803,9690: Marietta OH,Credit Tips Received,73.86
20260803,9690: Marietta OH,Tender: Uber Eats,39.14
20260803,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260803,9690: Marietta OH,Tender: Uber Eats VR,
20260803,9690: Marietta OH,Tender: Uber Eats VRM,
20260803,9690: Marietta OH,Tender: Uber Eats Nathans,
20260803,9690: Marietta OH,Tender: Grub Hub,
20260803,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260803,9690: Marietta OH,Tender: Grubhub VRB,
